id,text
1026826064553799681,Amigos de la ciudad de México: ojalá nos puedan acompañar. Se leerán poemas que vale la pena escuchar. Mañana 8 de agosto a las 19:00 h. Librería Jorge Cuesta. @literariacentro https://t.co/RDXxRYG2ak
1024370178979713024,"¡No falten!
@literariacentro https://t.co/uC8LOUL9U2"
930536367704047616,"RT @edicionesera: ""El libro plantea una serie de historias con las que el escritor quiere que el lector entre en un juego que debe... https…"
925734588244156416,"RT @LaTempestad_: .@guillermoinj comenta 'Marcianos leninistas', de Mario González Suárez, recién reeditado. 
https://t.co/GBtNmPtKtl https…"
364777185392865280,http://t.co/tj4CeJH4Yj
364566198630887426,http://t.co/P9L70rXGrs
