id,text
1061328628309549061,RT @MsigwaGerson: MABADILIKO MADOGO BARAZA LA MAWAZIRI. https://t.co/GPto3qJ1Zv
524830837012185088,kweli kabisa
491558893584388096,@Vanessasmile17 @marissaflores1 gud
491557299610480640,hi
